longitude,latitude,comuna
-70.4459634,-33.4934045,La Florida
-70.4453688,-33.4931674,La Florida
-70.4427939,-33.4921652,La Florida
-70.4389314,-33.4920221,La Florida
-70.4373055,-33.4915576,La Florida
-70.4371097,-33.4928774,La Florida
-70.4375103,-33.493918,La Florida
-70.4373692,-33.4952986,La Florida
-70.4369658,-33.4958202,La Florida
-70.4369093,-33.4965016,La Florida
-70.4371607,-33.4982385,La Florida
-70.4394218,-33.5004466,La Florida
-70.4417082,-33.5026842,La Florida
-70.4435965,-33.5048313,La Florida
-70.4439857,-33.5048312,La Florida
-70.4460856,-33.5048313,La Florida
-70.4485747,-33.5051175,La Florida
-70.449948,-33.5059048,La Florida
-70.4520938,-33.507694,La Florida
-70.4529872,-33.5085493,La Florida
-70.4540304,-33.5095479,La Florida
-70.4544112,-33.5099125,La Florida
-70.4569503,-33.5120918,La Florida
-70.4573294,-33.5124172,La Florida
-70.4577151,-33.5127248,La Florida
-70.4581657,-33.5130842,La Florida
-70.4593035,-33.5139916,La Florida
-70.4604712,-33.5158834,La Florida
-70.4624475,-33.516209,La Florida
-70.4641959,-33.5165678,La Florida
-70.4654833,-33.5182136,La Florida
-70.4665133,-33.5210759,La Florida
-70.4672,-33.5235803,La Florida
-70.4680583,-33.5255838,La Florida
-70.4689166,-33.526657,La Florida
-70.4713198,-33.5275872,La Florida
-70.4736373,-33.528088,La Florida
-70.4756114,-33.5289466,La Florida
-70.4774996,-33.5303061,La Florida
-70.4789587,-33.5313076,La Florida
-70.4793878,-33.5324524,La Florida
-70.4795508,-33.5345579,La Florida
-70.4795596,-33.5346704,La Florida
-70.4795596,-33.5361013,La Florida
-70.4796282,-33.5362348,La Florida
-70.479817,-33.536602,La Florida
-70.4814478,-33.5376751,La Florida
-70.4832502,-33.5381043,La Florida
-70.484366,-33.5387482,La Florida
-70.4852243,-33.5399644,La Florida
-70.4860826,-33.5419675,La Florida
-70.4868283,-33.5428931,La Florida
-70.4881157,-33.5435369,La Florida
-70.4896931,-33.5439242,La Florida
-70.4915406,-33.5441067,La Florida
-70.4936721,-33.5438374,La Florida
-70.4945755,-33.5435562,La Florida
-70.4981634,-33.543412,La Florida
-70.4990022,-33.5437256,La Florida
-70.5004331,-33.5448446,La Florida
-70.5008293,-33.5449692,La Florida
-70.5019982,-33.5456307,La Florida
-70.5024167,-33.5461427,La Florida
-70.5041281,-33.5463373,La Florida
-70.5053577,-33.5461101,La Florida
-70.5075482,-33.54557,La Florida
-70.5084795,-33.5453479,La Florida
-70.5095685,-33.5450885,La Florida
-70.5115026,-33.5445279,La Florida
-70.5121319,-33.5442449,La Florida
-70.5136307,-33.5436141,La Florida
-70.5144769,-33.5434117,La Florida
-70.5146169,-33.5433783,La Florida
-70.5153202,-33.5433508,La Florida
-70.5159371,-33.5432003,La Florida
-70.5164963,-33.5431413,La Florida
-70.516764,-33.5430916,La Florida
-70.5171267,-33.5430827,La Florida
-70.517776,-33.5429886,La Florida
-70.5184887,-33.5429304,La Florida
-70.5195645,-33.5428924,La Florida
-70.5206446,-33.5428137,La Florida
-70.5216489,-33.5427605,La Florida
-70.5226053,-33.5428191,La Florida
-70.5236805,-33.5429832,La Florida
-70.5247117,-33.5431407,La Florida
-70.5249688,-33.5431353,La Florida
-70.5251483,-33.5431316,La Florida
-70.525581,-33.5432121,La Florida
-70.5261019,-33.543441,La Florida
-70.5266906,-33.5436147,La Florida
-70.5271785,-33.5437706,La Florida
-70.5279298,-33.5439094,La Florida
-70.5284177,-33.5438957,La Florida
-70.5304924,-33.5440122,La Florida
-70.5314081,-33.5442887,La Florida
-70.5318767,-33.5445633,La Florida
-70.5321398,-33.5448376,La Florida
-70.5324756,-33.5452368,La Florida
-70.532747,-33.5456888,La Florida
-70.5330389,-33.5460347,La Florida
-70.5335037,-33.546315,La Florida
-70.5340302,-33.5465548,La Florida
-70.5345911,-33.5467446,La Florida
-70.5348131,-33.5470753,La Florida
-70.5353289,-33.5474555,La Florida
-70.5362232,-33.547933,La Florida
-70.5368621,-33.548193,La Florida
-70.5373059,-33.5482793,La Florida
-70.5377243,-33.5483235,La Florida
-70.5384565,-33.5484755,La Florida
-70.5467456,-33.5522731,La Florida
-70.5469833,-33.5520544,La Florida
-70.547183,-33.5517739,La Florida
-70.5472897,-33.5513577,La Florida
-70.5475209,-33.5508214,La Florida
-70.548074,-33.5504063,La Florida
-70.5483744,-33.549959,La Florida
-70.5485469,-33.5494324,La Florida
-70.5490337,-33.5488793,La Florida
-70.5497839,-33.5484291,La Florida
-70.5509059,-33.5479914,La Florida
-70.551545,-33.5478671,La Florida
-70.5530409,-33.5478172,La Florida
-70.5682704,-33.5475356,La Florida
-70.5677393,-33.5481928,La Florida
-70.5643275,-33.5522612,La Florida
-70.5607065,-33.5566646,La Florida
-70.5590437,-33.5587075,La Florida
-70.5574879,-33.560527,La Florida
-70.5585058,-33.5607066,La Florida
-70.5690304,-33.5626971,La Florida
-70.5726377,-33.5633479,La Florida
-70.5748558,-33.5637428,La Florida
-70.5845348,-33.5653348,La Florida
-70.5838697,-33.568872,La Florida
-70.5838936,-33.5688676,La Florida
-70.587581,-33.5693268,La Florida
-70.5887167,-33.5694705,La Florida
-70.5898691,-33.5696143,La Florida
-70.5905867,-33.5697026,La Florida
-70.5910137,-33.5697551,La Florida
-70.5921577,-33.5698955,La Florida
-70.5972957,-33.5679967,La Florida
-70.5977709,-33.5678211,La Florida
-70.5989918,-33.56737,La Florida
-70.5994424,-33.5673119,La Florida
-70.5999038,-33.5673656,La Florida
-70.6113089,-33.5703693,La Florida
-70.612569,-33.5622123,La Florida
-70.6119564,-33.5621283,La Florida
-70.6104513,-33.5619672,La Florida
-70.6105863,-33.5614369,La Florida
-70.6107002,-33.5610389,La Florida
-70.6107112,-33.5610004,La Florida
-70.6108249,-33.5606035,La Florida
-70.6108584,-33.5604864,La Florida
-70.6109438,-33.5601883,La Florida
-70.6110634,-33.5597704,La Florida
-70.611184,-33.5593487,La Florida
-70.6112037,-33.5592799,La Florida
-70.6112187,-33.5592274,La Florida
-70.6113356,-33.5588193,La Florida
-70.6113591,-33.5587371,La Florida
-70.6114375,-33.5584633,La Florida
-70.611454,-33.5584057,La Florida
-70.611477,-33.5583272,La Florida
-70.611554,-33.5580657,La Florida
-70.6115698,-33.558012,La Florida
-70.6116296,-33.5577921,La Florida
-70.6116484,-33.5577265,La Florida
-70.6116828,-33.5576062,La Florida
-70.6116952,-33.5575629,La Florida
-70.6117389,-33.5574103,La Florida
-70.6117988,-33.5572008,La Florida
-70.6118262,-33.5571054,La Florida
-70.6119255,-33.5567585,La Florida
-70.6119357,-33.5567228,La Florida
-70.6120387,-33.5563627,La Florida
-70.6120493,-33.556326,La Florida
-70.612061,-33.5562848,La Florida
-70.6121247,-33.5560537,La Florida
-70.6121375,-33.5560072,La Florida
-70.6122327,-33.5556625,La Florida
-70.6122568,-33.5555852,La Florida
-70.6124115,-33.5550603,La Florida
-70.6124294,-33.5549981,La Florida
-70.6125086,-33.5547217,La Florida
-70.612545,-33.5545942,La Florida
-70.6125985,-33.5544074,La Florida
-70.6130163,-33.5529462,La Florida
-70.6130974,-33.5526578,La Florida
-70.6131093,-33.5526157,La Florida
-70.613188,-33.5523358,La Florida
-70.6132019,-33.5522862,La Florida
-70.6134068,-33.5515834,La Florida
-70.6134222,-33.5515296,La Florida
-70.6134844,-33.5513123,La Florida
-70.61362,-33.5508387,La Florida
-70.6138128,-33.5501648,La Florida
-70.6139022,-33.5498526,La Florida
-70.6139818,-33.5495746,La Florida
-70.6140589,-33.549305,La Florida
-70.6143394,-33.5483252,La Florida
-70.6144222,-33.5480357,La Florida
-70.6145874,-33.5474587,La Florida
-70.6147692,-33.5463993,La Florida
-70.6137734,-33.5465137,La Florida
-70.6105669,-33.5466875,La Florida
-70.6103009,-33.5392333,La Florida
-70.610112,-33.5373231,La Florida
-70.6100623,-33.5336947,La Florida
-70.6099993,-33.5317815,La Florida
-70.6099736,-33.5311229,La Florida
-70.6098819,-33.5284165,La Florida
-70.6098135,-33.527602,La Florida
-70.6098221,-33.5262085,La Florida
-70.6100341,-33.5241297,La Florida
-70.6101694,-33.5229662,La Florida
-70.6101745,-33.5229107,La Florida
-70.6101798,-33.5228356,La Florida
-70.6101926,-33.5226313,La Florida
-70.6102342,-33.5218697,La Florida
-70.6103119,-33.5210378,La Florida
-70.6104041,-33.5207707,La Florida
-70.6106486,-33.5184711,La Florida
-70.610922,-33.51616,La Florida
-70.6110368,-33.5151985,La Florida
-70.6111244,-33.5143506,La Florida
-70.6111381,-33.5141616,La Florida
-70.6112702,-33.5130408,La Florida
-70.6113669,-33.5121487,La Florida
-70.6115121,-33.5108832,La Florida
-70.611569,-33.5104086,La Florida
-70.6132624,-33.5087362,La Florida
-70.6137346,-33.5082286,La Florida
-70.6313258,-33.643047,Puente Alto
-70.6302023,-33.6355778,Puente Alto
-70.6300923,-33.6352116,Puente Alto
-70.6302185,-33.6342093,Puente Alto
-70.6298486,-33.6334807,Puente Alto
-70.6295372,-33.6318932,Puente Alto
-70.6285876,-33.6277927,Puente Alto
-70.6283758,-33.6268592,Puente Alto
-70.6282417,-33.6254834,Puente Alto
-70.6271983,-33.621079,Puente Alto
-70.6267417,-33.6192629,Puente Alto
-70.6265695,-33.6185877,Puente Alto
-70.6265453,-33.6181869,Puente Alto
-70.6265969,-33.6154829,Puente Alto
-70.6265997,-33.6153253,Puente Alto
-70.6266763,-33.6114211,Puente Alto
-70.6269887,-33.6045603,Puente Alto
-70.6052838,-33.6017189,Puente Alto
-70.6062656,-33.5993708,Puente Alto
-70.6066813,-33.5980147,Puente Alto
-70.6070059,-33.5967748,Puente Alto
-70.6074619,-33.5942904,Puente Alto
-70.6079399,-33.5915623,Puente Alto
-70.6083422,-33.5903379,Puente Alto
-70.6092649,-33.5880856,Puente Alto
-70.6099462,-33.5864813,Puente Alto
-70.6104183,-33.584734,Puente Alto
-70.6109547,-33.5813644,Puente Alto
-70.6113892,-33.5786784,Puente Alto
-70.6126338,-33.5706379,Puente Alto
-70.6113089,-33.5703693,Puente Alto
-70.5999038,-33.5673656,Puente Alto
-70.5994424,-33.5673119,Puente Alto
-70.5989918,-33.56737,Puente Alto
-70.5977709,-33.5678211,Puente Alto
-70.5972957,-33.5679967,Puente Alto
-70.5921577,-33.5698955,Puente Alto
-70.5910137,-33.5697551,Puente Alto
-70.5905867,-33.5697026,Puente Alto
-70.5898691,-33.5696143,Puente Alto
-70.5887167,-33.5694705,Puente Alto
-70.587581,-33.5693268,Puente Alto
-70.5838936,-33.5688676,Puente Alto
-70.5838697,-33.568872,Puente Alto
-70.5845348,-33.5653348,Puente Alto
-70.5748558,-33.5637428,Puente Alto
-70.5726377,-33.5633479,Puente Alto
-70.5690304,-33.5626971,Puente Alto
-70.5585058,-33.5607066,Puente Alto
-70.5574879,-33.560527,Puente Alto
-70.5590437,-33.5587075,Puente Alto
-70.5607065,-33.5566646,Puente Alto
-70.5643275,-33.5522612,Puente Alto
-70.5677393,-33.5481928,Puente Alto
-70.5682704,-33.5475356,Puente Alto
-70.5530409,-33.5478172,Puente Alto
-70.551545,-33.5478671,Puente Alto
-70.5509059,-33.5479914,Puente Alto
-70.5497839,-33.5484291,Puente Alto
-70.5490337,-33.5488793,Puente Alto
-70.5485469,-33.5494324,Puente Alto
-70.5483744,-33.549959,Puente Alto
-70.548074,-33.5504063,Puente Alto
-70.5475209,-33.5508214,Puente Alto
-70.5472897,-33.5513577,Puente Alto
-70.547183,-33.5517739,Puente Alto
-70.5469833,-33.5520544,Puente Alto
-70.5467456,-33.5522731,Puente Alto
-70.5384565,-33.5484755,Puente Alto
-70.5377243,-33.5483235,Puente Alto
-70.5373059,-33.5482793,Puente Alto
-70.5368621,-33.548193,Puente Alto
-70.5362232,-33.547933,Puente Alto
-70.5353289,-33.5474555,Puente Alto
-70.5348131,-33.5470753,Puente Alto
-70.5345911,-33.5467446,Puente Alto
-70.5340302,-33.5465548,Puente Alto
-70.5335037,-33.546315,Puente Alto
-70.5330389,-33.5460347,Puente Alto
-70.532747,-33.5456888,Puente Alto
-70.5324756,-33.5452368,Puente Alto
-70.5321398,-33.5448376,Puente Alto
-70.5318767,-33.5445633,Puente Alto
-70.5314081,-33.5442887,Puente Alto
-70.5304924,-33.5440122,Puente Alto
-70.5284177,-33.5438957,Puente Alto
-70.5279298,-33.5439094,Puente Alto
-70.5271785,-33.5437706,Puente Alto
-70.5266906,-33.5436147,Puente Alto
-70.5261019,-33.543441,Puente Alto
-70.525581,-33.5432121,Puente Alto
-70.5251483,-33.5431316,Puente Alto
-70.5249688,-33.5431353,Puente Alto
-70.5247117,-33.5431407,Puente Alto
-70.5236805,-33.5429832,Puente Alto
-70.5226053,-33.5428191,Puente Alto
-70.5216489,-33.5427605,Puente Alto
-70.5206446,-33.5428137,Puente Alto
-70.5195645,-33.5428924,Puente Alto
-70.5184887,-33.5429304,Puente Alto
-70.517776,-33.5429886,Puente Alto
-70.5171267,-33.5430827,Puente Alto
-70.516764,-33.5430916,Puente Alto
-70.5164963,-33.5431413,Puente Alto
-70.5159371,-33.5432003,Puente Alto
-70.5153202,-33.5433508,Puente Alto
-70.5146169,-33.5433783,Puente Alto
-70.5144769,-33.5434117,Puente Alto
-70.5136307,-33.5436141,Puente Alto
-70.5121319,-33.5442449,Puente Alto
-70.5115026,-33.5445279,Puente Alto
-70.5095685,-33.5450885,Puente Alto
-70.5084795,-33.5453479,Puente Alto
-70.5075482,-33.54557,Puente Alto
-70.5053577,-33.5461101,Puente Alto
-70.5041281,-33.5463373,Puente Alto
-70.5024167,-33.5461427,Puente Alto
-70.5019982,-33.5456307,Puente Alto
-70.5008293,-33.5449692,Puente Alto
-70.5004331,-33.5448446,Puente Alto
-70.4990022,-33.5437256,Puente Alto
-70.4981634,-33.543412,Puente Alto
-70.4945755,-33.5435562,Puente Alto
-70.4936721,-33.5438374,Puente Alto
-70.4915406,-33.5441067,Puente Alto
-70.4896931,-33.5439242,Puente Alto
-70.4881157,-33.5435369,Puente Alto
-70.4868283,-33.5428931,Puente Alto
-70.4862543,-33.5443999,Puente Alto
-70.485911,-33.5461882,Puente Alto
-70.4858251,-33.5480481,Puente Alto
-70.4862543,-33.5501226,Puente Alto
-70.4867693,-33.5526977,Puente Alto
-70.4882428,-33.5550698,Puente Alto
-70.4885079,-33.555752,Puente Alto
-70.4885513,-33.5564319,Puente Alto
-70.4887289,-33.5574601,Puente Alto
-70.4887809,-33.5591016,Puente Alto
-70.4889917,-33.5598656,Puente Alto
-70.4894734,-33.5604177,Puente Alto
-70.4904251,-33.5609629,Puente Alto
-70.4910618,-33.5612902,Puente Alto
-70.4915103,-33.5616174,Puente Alto
-70.4918494,-33.5619366,Puente Alto
-70.4924357,-33.5623617,Puente Alto
-70.4926798,-33.5626997,Puente Alto
-70.4933814,-33.563304,Puente Alto
-70.4936787,-33.5639593,Puente Alto
-70.4944184,-33.5646392,Puente Alto
-70.4950186,-33.5656677,Puente Alto
-70.4952076,-33.5666305,Puente Alto
-70.4955687,-33.5672176,Puente Alto
-70.4959456,-33.5677194,Puente Alto
-70.4971581,-33.5684913,Puente Alto
-70.4982035,-33.5693665,Puente Alto
-70.4986934,-33.5696847,Puente Alto
-70.499439,-33.570643,Puente Alto
-70.5000306,-33.5712299,Puente Alto
-70.5002281,-33.5715973,Puente Alto
-70.500433,-33.5722441,Puente Alto
-70.5004351,-33.572792,Puente Alto
-70.5004313,-33.5737709,Puente Alto
-70.500314,-33.5755189,Puente Alto
-70.5002892,-33.5768798,Puente Alto
-70.5003155,-33.578726,Puente Alto
-70.5004486,-33.5793786,Puente Alto
-70.5003295,-33.5799537,Puente Alto
-70.5002405,-33.5802344,Puente Alto
-70.4998446,-33.580819,Puente Alto
-70.4992019,-33.5813915,Puente Alto
-70.4985795,-33.5817655,Puente Alto
-70.4980421,-33.5825181,Puente Alto
-70.4980801,-33.5840479,Puente Alto
-70.4980174,-33.5846382,Puente Alto
-70.4981119,-33.5852066,Puente Alto
-70.4980459,-33.5861652,Puente Alto
-70.497998,-33.5870903,Puente Alto
-70.4983447,-33.5879465,Puente Alto
-70.4984241,-33.5886713,Puente Alto
-70.4980688,-33.5894475,Puente Alto
-70.4974895,-33.5902085,Puente Alto
-70.4972128,-33.5909776,Puente Alto
-70.4962476,-33.5914767,Puente Alto
-70.4958867,-33.5920509,Puente Alto
-70.4959049,-33.5930248,Puente Alto
-70.4958464,-33.5934223,Puente Alto
-70.4954794,-33.5949925,Puente Alto
-70.4954098,-33.5960042,Puente Alto
-70.4953889,-33.5972231,Puente Alto
-70.4955831,-33.5983692,Puente Alto
-70.495678,-33.5989662,Puente Alto
-70.49556,-33.5995015,Puente Alto
-70.4953169,-33.5998661,Puente Alto
-70.4992147,-33.6012167,Puente Alto
-70.5003734,-33.6017886,Puente Alto
-70.5009742,-33.6029682,Puente Alto
-70.5006738,-33.6042192,Puente Alto
-70.4996009,-33.6050413,Puente Alto
-70.4989572,-33.6054702,Puente Alto
-70.4986997,-33.606328,Puente Alto
-70.4990001,-33.6075433,Puente Alto
-70.5001159,-33.6083296,Puente Alto
-70.5013176,-33.6087228,Puente Alto
-70.5032488,-33.6084726,Puente Alto
-70.5050512,-33.6082581,Puente Alto
-70.5067249,-33.6082581,Puente Alto
-70.5078836,-33.6084726,Puente Alto
-70.5083128,-33.6093661,Puente Alto
-70.5083128,-33.6104741,Puente Alto
-70.5081411,-33.6119037,Puente Alto
-70.5083557,-33.61269,Puente Alto
-70.5089136,-33.6132261,Puente Alto
-70.5096431,-33.613369,Puente Alto
-70.5106731,-33.6133333,Puente Alto
-70.5111023,-33.6133333,Puente Alto
-70.5115743,-33.6136549,Puente Alto
-70.5118747,-33.6140481,Puente Alto
-70.5126901,-33.6144412,Puente Alto
-70.5139776,-33.6144769,Puente Alto
-70.5145355,-33.6141553,Puente Alto
-70.5150934,-33.6135477,Puente Alto
-70.5163808,-33.6131546,Puente Alto
-70.5174108,-33.6132261,Puente Alto
-70.5180545,-33.6138694,Puente Alto
-70.5181404,-33.6151917,Puente Alto
-70.5187841,-33.6160852,Puente Alto
-70.5207582,-33.6164426,Puente Alto
-70.525436,-33.6168714,Puente Alto
-70.5271097,-33.6165855,Puente Alto
-70.5283542,-33.6157993,Puente Alto
-70.5297704,-33.6152989,Puente Alto
-70.5305,-33.6153704,Puente Alto
-70.5311866,-33.615835,Puente Alto
-70.537066,-33.6189442,Puente Alto
-70.5388685,-33.6196232,Puente Alto
-70.5404993,-33.6196947,Puente Alto
-70.5415292,-33.6193373,Puente Alto
-70.5427738,-33.6183367,Puente Alto
-70.5436321,-33.6179078,Puente Alto
-70.5452629,-33.618015,Puente Alto
-70.5460783,-33.6183724,Puente Alto
-70.5474086,-33.6185511,Puente Alto
-70.5491253,-33.6183367,Puente Alto
-70.5516573,-33.6190872,Puente Alto
-70.5563779,-33.6206953,Puente Alto
-70.5576225,-33.6208025,Puente Alto
-70.5628582,-33.6204094,Puente Alto
-70.5643602,-33.6203022,Puente Alto
-70.5654457,-33.6204648,Puente Alto
-70.5661323,-33.620958,Puente Alto
-70.5664585,-33.6214369,Puente Alto
-70.5667205,-33.6222677,Puente Alto
-70.5665489,-33.6228752,Puente Alto
-70.5666347,-33.6242332,Puente Alto
-70.5670639,-33.6250551,Puente Alto
-70.5675789,-33.6254124,Puente Alto
-70.5686088,-33.6254482,Puente Alto
-70.5702396,-33.6251265,Puente Alto
-70.5718275,-33.6254839,Puente Alto
-70.5747886,-33.6266631,Puente Alto
-70.5765911,-33.6273063,Puente Alto
-70.578651,-33.6291645,Puente Alto
-70.5799814,-33.6318801,Puente Alto
-70.5804535,-33.6336667,Puente Alto
-70.5808397,-33.6341312,Puente Alto
-70.5818267,-33.6347029,Puente Alto
-70.5831571,-33.6346314,Puente Alto
-70.5852171,-33.6346314,Puente Alto
-70.587792,-33.6350245,Puente Alto
-70.5892082,-33.6362036,Puente Alto
-70.5904521,-33.6375888,Puente Alto
-70.5917224,-33.6379818,Puente Alto
-70.5932851,-33.63774,Puente Alto
-70.5952592,-33.6378471,Puente Alto
-70.5966755,-33.6381687,Puente Alto
-70.5991216,-33.6392406,Puente Alto
-70.6011387,-33.6404911,Puente Alto
-70.6030698,-33.6412056,Puente Alto
-70.6053873,-33.6413486,Puente Alto
-70.6081339,-33.64142,Puente Alto
-70.6108375,-33.6417773,Puente Alto
-70.6139274,-33.6423847,Puente Alto
-70.6167169,-33.6431349,Puente Alto
-70.6190344,-33.643385,Puente Alto
-70.6216093,-33.6433493,Puente Alto
-70.6238409,-33.6429206,Puente Alto
-70.6253858,-33.6424561,Puente Alto
-70.6274458,-33.6420631,Puente Alto
-70.6290336,-33.642206,Puente Alto
-70.6304498,-33.6428134,Puente Alto
-70.6313258,-33.643047,Puente Alto
-70.6631787,-33.5852035,La Pintana
-70.6649278,-33.5906435,La Pintana
-70.6653751,-33.592026,La Pintana
-70.6661087,-33.5943554,La Pintana
-70.6666288,-33.5959374,La Pintana
-70.667759,-33.5992398,La Pintana
-70.6686835,-33.6019624,La Pintana
-70.6693546,-33.6038611,La Pintana
-70.6700968,-33.6061724,La Pintana
-70.6705718,-33.6075074,La Pintana
-70.6431413,-33.609908,La Pintana
-70.6431753,-33.6101581,La Pintana
-70.6432126,-33.6106569,La Pintana
-70.6433811,-33.612049,La Pintana
-70.6434925,-33.612921,La Pintana
-70.6436679,-33.6141441,La Pintana
